Timestamp,Temperature (C),Duty Cycle (%),Latency (ms),Power (W),Model,Confidence (%)
2025-07-25 14:32:07,16.21,16.4,16.355,12.589,PID,20.0
2025-07-25 14:32:09,16.02,14.85,17.248,14.256,PID,20.0
2025-07-25 14:32:10,15.94,37.26,15.944,14.383,NN_FAST,89.108
2025-07-25 14:32:11,15.92,14.13,16.581,15.902,PID,20.0
2025-07-25 14:32:12,15.95,35.55,11.41,17.909,NN_SLOW,86.34
2025-07-25 14:32:13,15.68,11.73,16.829,17.954,PID,20.0
2025-07-25 14:32:15,15.92,13.25,11.714,17.834,PID,20.0
2025-07-25 14:32:16,15.83,12.15,6.922,16.325,PID,20.0
2025-07-25 14:32:17,15.99,13.41,11.036,14.79,PID,20.0
2025-07-25 14:32:18,15.95,34.45,15.152,14.917,NN_FAST,83.285
2025-07-25 14:32:20,16.04,13.73,12.853,15.844,PID,20.0
2025-07-25 14:32:21,16.0,13.4,31.3,14.177,PID,20.0
2025-07-25 14:32:22,16.05,13.89,10.962,12.358,PID,20.0
2025-07-25 14:32:23,16.1,14.37,16.337,12.344,PID,20.0
2025-07-25 14:32:25,16.13,30.18,6.157,8.743,NN_SLOW,86.51
2025-07-25 14:32:26,15.83,12.05,6.138,7.221,PID,20.0
2025-07-25 14:32:27,15.98,13.12,16.803,7.403,PID,20.0
2025-07-25 14:32:28,16.06,24.91,16.986,8.959,NN_SLOW,91.809
2025-07-25 14:32:30,16.09,13.98,14.626,10.447,PID,20.0
2025-07-25 14:32:31,16.2,15.14,14.832,10.262,PID,20.0
2025-07-25 14:32:32,15.98,32.31,14.753,9.506,NN_FAST,88.606
2025-07-25 14:32:33,16.03,13.94,17.09,10.963,PID,20.0
2025-07-25 14:32:35,16.13,28.72,16.677,12.494,NN_SLOW,82.59
2025-07-25 14:32:36,16.16,15.28,15.824,12.595,PID,20.0
2025-07-25 14:32:37,16.15,15.48,14.349,14.081,PID,20.0
2025-07-25 14:32:38,16.04,14.77,15.927,15.551,PID,20.0
2025-07-25 14:32:40,16.05,14.98,9.548,15.531,PID,20.0
2025-07-25 14:32:41,15.98,14.37,17.67,17.562,PID,20.0
2025-07-25 14:32:42,16.15,42.02,9.615,19.679,NN_FAST,90.254
2025-07-25 14:32:43,16.04,15.02,8.21,18.093,PID,20.0
2025-07-25 14:32:45,16.11,15.69,16.344,18.063,PID,20.0
2025-07-25 14:32:46,16.09,42.21,13.832,18.356,NN_FAST,88.618
2025-07-25 14:32:47,16.06,15.41,13.143,18.276,PID,20.0
2025-07-25 14:32:48,16.1,15.9,7.998,16.671,PID,20.0
2025-07-25 14:32:50,16.02,35.4,14.559,17.022,NN_FAST,90.797
2025-07-25 14:32:51,16.25,39.04,16.646,17.326,NN_FAST,90.709
2025-07-25 14:32:52,16.04,15.57,16.936,17.148,PID,20.0
2025-07-25 14:32:53,16.07,41.21,12.592,15.419,NN_FAST,88.198
2025-07-25 14:32:55,16.15,16.81,13.332,13.368,PID,20.0
2025-07-25 14:32:56,16.18,17.3,11.62,13.368,PID,20.0
2025-07-25 14:32:57,16.1,31.03,16.554,13.588,NN_SLOW,83.041
2025-07-25 14:32:58,15.96,15.62,11.01,11.838,PID,20.0
2025-07-25 14:32:59,16.04,16.38,14.521,11.206,PID,20.0
2025-07-25 14:33:01,15.84,14.53,14.577,12.81,PID,20.0
2025-07-25 14:33:02,15.97,15.64,17.145,12.626,PID,20.0
2025-07-25 14:33:03,16.11,30.49,15.284,12.478,NN_SLOW,82.179
2025-07-25 14:33:04,15.99,29.64,12.693,12.968,NN_SLOW,81.58
2025-07-25 14:33:06,16.17,17.4,10.414,11.109,PID,20.0
2025-07-25 14:33:07,15.93,15.74,17.018,11.206,PID,20.0
2025-07-25 14:33:08,16.08,17.13,6.148,11.206,PID,20.0
2025-07-25 14:33:09,16.06,16.96,6.135,9.317,PID,20.0
2025-07-25 14:33:11,15.99,16.47,16.029,10.987,PID,20.0
2025-07-25 14:33:12,16.04,16.91,9.52,10.167,PID,20.0
2025-07-25 14:33:13,16.05,17.02,12.063,10.053,PID,20.0
2025-07-25 14:33:14,16.07,26.86,18.124,9.985,NN_SLOW,91.348
2025-07-25 14:33:16,16.09,17.52,17.251,9.836,PID,20.0
2025-07-25 14:33:17,16.12,27.42,6.543,7.873,NN_SLOW,93.077
2025-07-25 14:33:18,16.26,19.38,6.142,7.873,PID,20.0
2025-07-25 14:33:19,16.22,25.42,16.179,7.791,NN_SLOW,88.418
2025-07-25 14:33:20,16.17,19.16,14.099,9.505,PID,20.0
2025-07-25 14:33:22,16.26,20.42,6.143,9.504,PID,20.0
2025-07-25 14:33:23,16.06,26.5,7.71,7.836,NN_SLOW,83.59
2025-07-25 14:33:24,15.98,18.28,6.705,11.426,PID,20.0
2025-07-25 14:33:25,16.16,28.92,16.48,11.532,NN_SLOW,80.176
2025-07-25 14:33:27,16.01,18.62,11.421,11.587,PID,20.0
2025-07-25 14:33:28,16.36,21.8,15.424,11.789,PID,20.0
2025-07-25 14:33:29,16.18,20.45,11.157,11.789,PID,20.0
2025-07-25 14:33:30,16.25,21.49,16.988,13.533,PID,20.0
2025-07-25 14:33:32,16.18,21.16,11.405,13.514,PID,20.0
2025-07-25 14:33:33,16.0,19.9,8.771,11.801,PID,20.0
2025-07-25 14:33:34,15.96,19.62,17.26,13.455,PID,20.0
2025-07-25 14:33:35,16.11,20.98,11.406,13.455,PID,20.0
2025-07-25 14:33:37,15.98,19.83,6.832,9.865,PID,20.0
2025-07-25 14:33:38,16.14,21.38,8.538,12.027,PID,20.0
2025-07-25 14:33:39,15.93,28.39,6.134,10.387,NN_SLOW,82.393
2025-07-25 14:33:40,15.98,20.03,14.578,10.509,PID,20.0
2025-07-25 14:33:42,15.82,18.64,13.787,12.226,PID,20.0
2025-07-25 14:33:43,16.26,22.48,14.558,12.044,PID,20.0
2025-07-25 14:33:44,16.04,20.52,13.294,12.153,PID,20.0
2025-07-25 14:33:45,16.1,21.29,12.475,15.758,PID,20.0
2025-07-25 14:33:47,16.09,36.36,18.04,15.862,NN_FAST,88.15
2025-07-25 14:33:48,16.0,20.56,16.519,17.319,PID,20.0
2025-07-25 14:33:49,16.13,21.79,6.14,17.319,PID,20.0
2025-07-25 14:33:50,16.25,22.91,8.06,13.561,PID,20.0
2025-07-25 14:33:52,16.17,22.51,16.321,15.143,PID,20.0
2025-07-25 14:33:53,16.18,35.33,9.937,14.974,NN_SLOW,86.495
2025-07-25 14:33:54,16.16,22.8,15.277,15.143,PID,20.0
2025-07-25 14:33:55,16.01,21.86,11.495,13.581,PID,20.0
2025-07-25 14:33:57,16.03,22.19,7.849,11.923,PID,20.0
2025-07-25 14:33:58,16.06,22.48,6.225,11.911,PID,20.0
2025-07-25 14:33:59,16.03,22.24,16.904,11.772,PID,20.0
2025-07-25 14:34:00,16.08,29.39,12.748,12.014,NN_SLOW,80.092
2025-07-25 14:34:02,16.1,23.03,6.524,12.014,PID,20.0
2025-07-25 14:34:03,16.13,29.46,17.084,13.666,NN_SLOW,80.3
2025-07-25 14:34:04,16.02,22.48,16.771,13.823,PID,20.0
2025-07-25 14:34:05,16.26,24.76,14.964,13.942,PID,20.0
2025-07-25 14:34:07,16.11,23.63,12.024,15.649,PID,20.0
2025-07-25 14:34:08,16.02,23.07,12.627,17.369,PID,20.0
2025-07-25 14:34:09,16.31,25.77,11.06,19.126,PID,20.0
2025-07-25 14:34:10,15.87,41.5,17.048,17.32,NN_FAST,81.255
2025-07-25 14:34:12,16.12,24.47,16.678,17.419,PID,20.0
2025-07-25 14:34:13,15.89,22.72,6.146,15.719,PID,20.0
2025-07-25 14:34:14,16.08,24.48,17.187,17.275,PID,20.0
2025-07-25 14:34:15,16.0,23.69,10.862,17.303,PID,20.0
2025-07-25 14:34:17,15.89,37.39,11.862,18.734,NN_SLOW,83.735
2025-07-25 14:34:18,15.94,23.19,11.315,18.563,PID,20.0
2025-07-25 14:34:19,16.21,25.51,8.871,14.969,PID,20.0
2025-07-25 14:34:20,15.92,33.09,10.079,15.022,NN_SLOW,83.123
2025-07-25 14:34:22,15.85,22.41,12.232,14.81,PID,20.0
2025-07-25 14:34:23,16.02,23.78,11.943,13.022,PID,20.0
2025-07-25 14:34:24,15.85,22.12,13.36,12.986,PID,20.0
2025-07-25 14:34:25,15.98,23.19,16.644,14.52,PID,20.0
2025-07-25 14:34:27,15.98,23.06,14.221,14.548,PID,20.0
2025-07-25 14:34:28,15.96,32.78,11.101,14.502,NN_SLOW,81.539
2025-07-25 14:34:29,15.93,22.57,16.319,12.889,PID,20.0
2025-07-25 14:34:30,15.97,22.8,6.575,11.309,PID,20.0
2025-07-25 14:34:32,15.99,22.93,7.45,11.31,PID,20.0
2025-07-25 14:34:33,15.96,22.56,16.508,11.126,PID,20.0
2025-07-25 14:34:34,16.15,24.28,16.769,11.203,PID,20.0
2025-07-25 14:34:35,16.07,23.64,6.593,11.203,PID,20.0
2025-07-25 14:34:37,16.0,23.14,15.058,11.228,PID,20.0
2025-07-25 14:34:38,16.24,25.37,12.03,9.694,PID,20.0
2025-07-25 14:34:39,16.05,23.84,6.522,8.11,PID,20.0
2025-07-25 14:34:40,16.06,24.15,12.927,8.139,PID,20.0
2025-07-25 14:34:42,15.97,32.19,17.006,8.359,NN_FAST,88.716
2025-07-25 14:34:43,15.81,21.89,15.354,10.011,PID,20.0
2025-07-25 14:34:44,15.96,22.95,17.392,11.64,PID,20.0
2025-07-25 14:34:45,16.11,34.02,17.371,11.675,NN_FAST,86.707
2025-07-25 14:34:47,16.05,23.55,10.676,10.051,PID,20.0
2025-07-25 14:34:48,16.03,23.45,10.149,11.757,PID,20.0
2025-07-25 14:34:49,16.03,23.54,11.827,11.784,PID,20.0
2025-07-25 14:34:50,16.05,23.75,15.864,13.39,PID,20.0
2025-07-25 14:34:52,15.95,22.91,13.156,13.951,PID,20.0
2025-07-25 14:34:53,15.84,21.92,15.26,13.897,PID,20.0
2025-07-25 14:34:54,16.14,24.51,11.091,13.787,PID,20.0
2025-07-25 14:34:55,15.96,32.89,9.988,13.918,NN_FAST,86.303
2025-07-25 14:34:57,16.07,23.92,9.158,12.289,PID,20.0
2025-07-25 14:34:58,16.07,24.08,7.491,10.665,PID,20.0
2025-07-25 14:34:59,16.08,24.27,15.922,12.282,PID,20.0
2025-07-25 14:35:00,15.85,22.29,9.903,10.576,PID,20.0
2025-07-25 14:35:02,15.99,23.57,14.804,10.38,PID,20.0
2025-07-25 14:35:03,15.95,27.02,15.393,10.334,NN_SLOW,97.87
2025-07-25 14:35:04,16.05,23.96,15.95,11.517,PID,20.0
2025-07-25 14:35:05,15.94,33.84,10.471,13.497,NN_FAST,86.898
2025-07-25 14:35:07,15.97,23.3,12.44,13.431,PID,20.0
2025-07-25 14:35:08,15.78,21.55,10.733,13.18,PID,20.0
2025-07-25 14:35:09,16.0,23.41,16.764,14.877,PID,20.0
2025-07-25 14:35:10,15.77,21.17,6.733,14.877,PID,20.0
2025-07-25 14:35:12,15.98,22.84,14.791,14.958,PID,20.0
2025-07-25 14:35:13,15.81,37.33,16.816,16.845,NN_FAST,89.057
2025-07-25 14:35:14,15.84,21.38,13.818,15.309,PID,20.0
2025-07-25 14:35:15,15.92,21.79,6.154,17.338,PID,20.0
2025-07-25 14:35:17,16.03,37.86,9.082,19.196,NN_FAST,91.539
2025-07-25 14:35:18,15.84,40.54,9.574,19.187,NN_FAST,86.57
2025-07-25 14:35:19,15.96,40.46,17.121,19.269,NN_FAST,84.202
2025-07-25 14:35:20,15.99,45.39,11.608,21.312,NN_FAST,90.051
2025-07-25 14:35:22,15.89,46.32,13.403,23.193,NN_FAST,85.546
2025-07-25 14:35:23,15.84,20.3,17.357,24.721,PID,20.0
2025-07-25 14:35:24,15.88,53.18,9.209,26.616,NN_SLOW,83.575
2025-07-25 14:35:25,15.68,57.49,6.164,28.303,NN_SLOW,82.383
2025-07-25 14:35:26,15.84,19.26,7.445,28.302,PID,20.0
2025-07-25 14:35:28,15.86,62.63,16.961,26.517,NN_SLOW,94.728
2025-07-25 14:35:29,15.7,56.07,6.417,22.916,NN_SLOW,87.11
2025-07-25 14:35:30,15.73,17.42,8.234,19.336,PID,20.0
2025-07-25 14:35:31,15.79,17.2,16.795,19.369,PID,20.0
2025-07-25 14:35:33,16.08,19.49,14.025,17.004,PID,20.0
2025-07-25 14:35:34,15.81,16.95,17.519,14.927,PID,20.0
2025-07-25 14:35:35,15.85,33.25,7.085,13.399,NN_SLOW,85.389
2025-07-25 14:35:36,15.79,16.57,16.446,11.293,PID,20.0
2025-07-25 14:35:37,15.82,16.39,17.106,9.264,PID,20.0
2025-07-25 14:35:39,15.58,13.92,10.999,10.875,PID,20.0
2025-07-25 14:35:40,15.9,16.39,17.284,10.662,PID,20.0
2025-07-25 14:35:41,15.97,16.64,14.761,12.218,PID,20.0
2025-07-25 14:35:42,15.69,28.02,15.018,13.977,NN_SLOW,84.572
2025-07-25 14:35:44,15.86,15.44,16.836,13.851,PID,20.0
2025-07-25 14:35:45,15.77,14.39,14.485,14.296,PID,20.0
2025-07-25 14:35:46,15.88,15.14,12.627,12.794,PID,20.0
2025-07-25 14:35:47,15.7,13.2,16.596,14.439,PID,20.0
2025-07-25 14:35:49,15.94,15.08,11.871,12.954,PID,20.0
2025-07-25 14:35:50,15.93,29.53,14.027,13.234,NN_SLOW,81.432
2025-07-25 14:35:51,15.72,12.64,17.124,13.216,PID,20.0
2025-07-25 14:35:52,15.84,13.23,10.783,13.105,PID,20.0
2025-07-25 14:35:54,15.86,13.04,7.977,11.549,PID,20.0
2025-07-25 14:35:55,15.88,13.01,14.189,11.306,PID,20.0
2025-07-25 14:35:56,15.68,11.06,16.571,11.376,PID,20.0
2025-07-25 14:35:57,15.84,12.16,16.752,11.165,PID,20.0
2025-07-25 14:35:59,16.15,14.56,13.991,12.794,PID,20.0
2025-07-25 14:36:00,15.95,12.79,13.648,11.755,PID,20.0
2025-07-25 14:36:01,15.76,11.09,15.805,13.222,PID,20.0
2025-07-25 14:36:02,15.92,12.38,15.567,12.878,PID,20.0
2025-07-25 14:36:04,15.95,12.36,16.309,12.789,PID,20.0
2025-07-25 14:36:05,16.09,13.56,10.177,11.311,PID,20.0
2025-07-25 14:36:06,16.01,12.87,9.126,11.311,PID,20.0
2025-07-25 14:36:07,16.07,28.09,17.134,11.479,NN_SLOW,84.056
2025-07-25 14:36:09,15.99,12.76,8.591,9.818,PID,20.0
2025-07-25 14:36:10,16.11,26.6,6.398,8.375,NN_SLOW,87.902
2025-07-25 14:36:11,16.11,13.88,13.645,8.23,PID,20.0
2025-07-25 14:36:12,15.98,24.83,14.001,9.352,NN_SLOW,83.223
2025-07-25 14:36:13,15.93,12.44,16.726,9.39,PID,20.0
2025-07-25 14:36:15,16.07,33.72,12.809,9.654,NN_FAST,100.0
2025-07-25 14:36:16,15.98,12.8,9.469,9.691,PID,20.0
2025-07-25 14:36:17,15.96,12.54,16.744,11.317,PID,20.0
2025-07-25 14:36:18,15.92,12.16,17.29,12.812,PID,20.0
2025-07-25 14:36:20,16.01,12.83,16.925,12.573,PID,20.0
2025-07-25 14:36:21,15.97,12.41,16.818,14.047,PID,20.0
2025-07-25 14:36:22,16.16,14.14,16.046,15.696,PID,20.0
2025-07-25 14:36:23,16.05,13.26,17.274,15.804,PID,20.0
2025-07-25 14:36:25,16.25,37.06,14.155,15.885,NN_SLOW,81.089
2025-07-25 14:36:26,16.02,13.11,15.236,16.018,PID,20.0
2025-07-25 14:36:27,16.04,13.36,9.304,15.058,PID,20.0
2025-07-25 14:36:28,16.13,14.28,14.276,15.17,PID,20.0
2025-07-25 14:36:30,16.12,14.29,17.088,15.145,PID,20.0
2025-07-25 14:36:31,16.04,13.72,6.589,13.65,PID,20.0
2025-07-25 14:36:32,16.02,13.7,15.13,13.645,PID,20.0
2025-07-25 14:36:33,16.1,14.42,13.913,13.677,PID,20.0
2025-07-25 14:36:35,15.86,30.57,6.974,12.028,NN_SLOW,81.561
2025-07-25 14:36:36,16.04,29.09,16.082,12.176,NN_SLOW,89.433
2025-07-25 14:36:37,16.02,13.9,12.207,11.806,PID,20.0
2025-07-25 14:36:38,16.14,15.09,11.492,11.672,PID,20.0
2025-07-25 14:36:39,16.17,29.05,8.949,10.887,NN_SLOW,83.26
2025-07-25 14:36:41,15.99,13.9,12.178,10.765,PID,20.0
2025-07-25 14:36:42,16.12,30.12,16.456,10.919,NN_FAST,84.916
2025-07-25 14:36:43,16.18,15.68,7.352,14.496,PID,20.0
2025-07-25 14:36:44,16.05,33.01,16.801,14.879,NN_SLOW,82.635
2025-07-25 14:36:46,16.11,15.46,6.162,16.952,PID,20.0
2025-07-25 14:36:47,16.07,15.38,16.945,18.486,PID,20.0
2025-07-25 14:36:48,16.15,41.67,9.75,18.472,NN_SLOW,93.683
2025-07-25 14:36:49,16.04,40.33,8.658,17.033,NN_SLOW,89.438
2025-07-25 14:36:51,16.21,16.98,6.505,19.1,PID,20.0
2025-07-25 14:36:52,16.07,41.05,13.693,21.499,NN_FAST,87.442
2025-07-25 14:36:53,16.07,16.38,12.226,21.51,PID,20.0
2025-07-25 14:36:54,16.06,16.56,11.525,19.755,PID,20.0
2025-07-25 14:36:56,16.14,17.33,17.919,17.687,PID,20.0
2025-07-25 14:36:57,16.01,16.32,10.683,15.864,PID,20.0
2025-07-25 14:36:58,16.0,35.19,7.637,12.284,NN_SLOW,80.87
2025-07-25 14:36:59,16.06,16.94,16.789,12.38,PID,20.0
2025-07-25 14:37:01,16.1,17.37,12.265,12.207,PID,20.0
2025-07-25 14:37:02,16.28,30.21,17.487,13.859,NN_SLOW,86.471
2025-07-25 14:37:03,16.09,17.5,14.861,11.76,PID,20.0
2025-07-25 14:37:04,16.02,32.89,8.202,9.361,NN_FAST,80.033
2025-07-25 14:37:05,16.13,18.12,9.154,7.819,PID,20.0
2025-07-25 14:37:07,15.95,16.75,8.931,7.819,PID,20.0
2025-07-25 14:37:08,16.12,18.4,11.669,7.995,PID,20.0
2025-07-25 14:37:09,16.24,19.54,16.776,9.51,PID,20.0
2025-07-25 14:37:10,16.05,33.7,8.458,13.112,NN_FAST,90.701
2025-07-25 14:37:12,16.35,21.0,15.07,13.017,PID,20.0
2025-07-25 14:37:13,16.07,30.56,16.499,13.112,NN_SLOW,83.795
2025-07-25 14:37:14,16.11,19.77,67.806,12.9,PID,20.0
2025-07-25 14:37:15,16.18,20.77,13.745,12.919,PID,20.0
2025-07-25 14:37:17,16.28,21.85,11.728,14.459,PID,20.0
2025-07-25 14:37:18,16.08,20.41,10.415,15.946,PID,20.0
2025-07-25 14:37:19,16.1,20.86,13.022,17.533,PID,20.0
2025-07-25 14:37:20,16.15,39.44,13.103,19.013,NN_SLOW,82.381
2025-07-25 14:37:22,16.12,21.21,8.615,21.067,PID,20.0
2025-07-25 14:37:23,16.1,21.29,11.869,19.195,PID,20.0
2025-07-25 14:37:24,16.23,42.74,8.681,17.66,NN_SLOW,85.229
2025-07-25 14:37:25,16.08,21.41,8.081,16.011,PID,20.0
2025-07-25 14:37:27,16.08,21.6,23.482,16.093,PID,20.0
2025-07-25 14:37:28,16.09,21.76,17.626,16.167,PID,20.0
2025-07-25 14:37:29,16.2,22.87,12.055,15.35,PID,20.0
2025-07-25 14:37:30,16.1,35.44,16.54,15.706,NN_FAST,84.281
2025-07-25 14:37:32,16.27,23.87,15.448,15.73,PID,20.0
2025-07-25 14:37:33,15.92,21.35,6.58,16.163,PID,20.0
2025-07-25 14:37:34,16.1,36.86,14.181,14.415,NN_SLOW,92.272
2025-07-25 14:37:35,16.09,33.24,13.323,16.385,NN_SLOW,83.832
2025-07-25 14:37:36,16.03,36.64,7.399,16.385,NN_SLOW,83.101
2025-07-25 14:37:38,16.07,22.88,17.329,17.994,PID,20.0
2025-07-25 14:37:39,16.29,25.11,16.661,18.201,PID,20.0
2025-07-25 14:37:40,16.12,23.79,7.272,16.635,PID,20.0
2025-07-25 14:37:41,16.0,23.03,8.183,15.913,PID,20.0
2025-07-25 14:37:43,16.16,36.22,16.872,15.766,NN_SLOW,90.274
2025-07-25 14:37:44,16.02,23.29,8.079,17.729,PID,20.0
2025-07-25 14:37:45,15.93,22.55,15.795,15.889,PID,20.0
2025-07-25 14:37:46,16.05,23.56,16.241,15.784,PID,20.0
2025-07-25 14:37:48,15.92,22.41,14.879,12.61,PID,20.0
2025-07-25 14:37:49,15.98,22.93,11.999,14.179,PID,20.0
2025-07-25 14:37:50,16.1,23.93,13.87,14.198,PID,20.0
2025-07-25 14:37:51,15.94,22.52,6.153,12.47,PID,20.0
2025-07-25 14:37:53,16.06,28.52,6.154,12.47,NN_FAST,86.356
2025-07-25 14:37:54,15.83,21.48,17.164,13.969,PID,20.0
2025-07-25 14:37:55,15.85,31.39,16.773,14.029,NN_SLOW,80.246
2025-07-25 14:37:56,15.99,22.57,6.713,10.456,PID,20.0
2025-07-25 14:37:58,16.17,24.07,14.574,10.323,PID,20.0
2025-07-25 14:37:59,16.22,24.66,15.321,10.171,PID,20.0
2025-07-25 14:38:00,15.93,22.35,8.52,9.644,PID,20.0
2025-07-25 14:38:01,16.18,26.7,16.768,9.71,NN_SLOW,81.056
2025-07-25 14:38:03,16.1,24.02,11.334,9.825,PID,20.0
2025-07-25 14:38:04,16.06,23.78,17.394,11.382,PID,20.0
2025-07-25 14:38:05,16.22,29.59,16.024,13.004,NN_SLOW,81.226
2025-07-25 14:38:06,15.96,23.01,10.488,11.505,PID,20.0
2025-07-25 14:38:08,15.84,27.35,10.081,9.748,NN_SLOW,87.215
2025-07-25 14:38:09,16.05,23.81,15.468,11.465,PID,20.0
2025-07-25 14:38:10,16.09,24.23,12.746,11.441,PID,20.0
2025-07-25 14:38:11,16.16,24.93,6.764,9.876,PID,20.0
2025-07-25 14:38:12,15.92,22.99,16.229,11.444,PID,20.0
2025-07-25 14:38:14,16.12,24.9,8.231,9.81,PID,20.0
2025-07-25 14:38:15,16.21,25.66,11.342,9.641,PID,20.0
2025-07-25 14:38:16,16.25,26.33,8.032,8.084,PID,20.0
2025-07-25 14:38:18,16.21,26.25,9.131,6.462,PID,20.0
2025-07-25 14:38:19,15.97,22.95,7.596,6.461,NN_SLOW,80.061
2025-07-25 14:38:20,15.99,24.7,9.033,7.903,PID,20.0
2025-07-25 14:38:21,16.12,24.64,13.63,7.953,NN_SLOW,84.412
2025-07-25 14:38:22,16.02,25.01,15.194,8.1,PID,20.0
2025-07-25 14:38:24,16.08,25.6,15.138,9.71,PID,20.0
2025-07-25 14:38:25,16.1,25.87,15.995,9.696,PID,20.0
2025-07-25 14:38:26,16.05,25.55,16.361,11.324,PID,20.0
2025-07-25 14:38:27,16.12,28.97,19.968,11.355,NN_SLOW,85.789
2025-07-25 14:38:29,15.99,25.17,14.541,12.965,PID,20.0
2025-07-25 14:38:30,16.09,30.51,9.841,14.501,NN_SLOW,83.742
2025-07-25 14:38:31,15.97,32.34,17.262,16.272,NN_SLOW,81.079
2025-07-25 14:38:32,16.07,25.92,11.208,16.428,PID,20.0
2025-07-25 14:38:33,15.98,37.0,16.072,16.315,NN_FAST,99.411
2025-07-25 14:38:35,16.23,27.7,9.841,14.569,PID,20.0
2025-07-25 14:38:36,16.15,32.78,17.496,14.695,NN_FAST,88.975
2025-07-25 14:38:37,15.96,25.78,11.78,13.141,PID,20.0
2025-07-25 14:38:38,16.1,27.05,14.621,13.192,PID,20.0
2025-07-25 14:38:40,15.84,24.74,15.734,13.348,PID,20.0
2025-07-25 14:38:41,15.95,25.7,17.365,13.272,PID,20.0
2025-07-25 14:38:42,16.15,27.35,14.575,13.443,PID,20.0
2025-07-25 14:38:43,16.01,26.11,14.08,13.391,PID,20.0
2025-07-25 14:38:45,16.17,27.7,17.169,13.477,PID,20.0
2025-07-25 14:38:46,15.97,25.99,6.143,11.821,PID,20.0
2025-07-25 14:38:47,16.03,26.69,6.521,11.821,PID,20.0
2025-07-25 14:38:48,15.98,26.26,16.995,11.825,PID,20.0
2025-07-25 14:38:50,15.86,35.04,16.698,13.561,NN_FAST,91.525
2025-07-25 14:38:51,15.94,25.85,10.748,11.882,PID,20.0
2025-07-25 14:38:52,15.86,25.0,16.76,11.744,PID,20.0
2025-07-25 14:38:53,16.2,29.85,17.209,11.94,NN_SLOW,81.055
2025-07-25 14:38:55,15.86,28.69,11.897,11.974,NN_SLOW,80.109
2025-07-25 14:38:56,15.96,25.65,16.228,11.984,PID,20.0
2025-07-25 14:38:57,15.99,25.82,16.815,11.978,PID,20.0
2025-07-25 14:38:58,15.86,24.59,10.869,13.661,PID,20.0
2025-07-25 14:39:00,16.03,25.95,7.598,13.661,PID,20.0
2025-07-25 14:39:01,15.95,30.84,14.123,13.674,NN_SLOW,87.253
2025-07-25 14:39:02,15.93,24.95,13.367,13.632,PID,20.0
2025-07-25 14:39:03,16.07,26.15,8.637,13.632,PID,20.0
2025-07-25 14:39:05,15.99,25.41,6.158,12.01,PID,20.0
2025-07-25 14:39:06,16.13,26.7,10.983,10.281,PID,20.0
2025-07-25 14:39:07,15.97,26.56,17.415,10.163,NN_SLOW,82.449
2025-07-25 14:39:08,15.99,27.23,16.985,10.09,NN_SLOW,80.058
2025-07-25 14:39:09,15.79,26.28,7.095,8.412,NN_SLOW,90.455
2025-07-25 14:39:11,15.91,24.72,16.72,8.514,NN_SLOW,80.7
2025-07-25 14:39:12,16.09,25.96,6.139,8.513,NN_SLOW,80.735
2025-07-25 14:39:13,15.87,24.14,8.588,6.76,PID,20.0
2025-07-25 14:39:14,16.12,25.81,8.525,5.065,PID,20.0
2025-07-25 14:39:15,15.99,22.62,10.074,6.755,NN_SLOW,82.069
2025-07-25 14:39:17,16.01,23.27,6.876,6.755,NN_SLOW,90.687
2025-07-25 14:39:18,15.99,24.65,16.88,8.541,PID,20.0
2025-07-25 14:39:19,15.9,35.23,15.53,8.508,NN_FAST,82.745
2025-07-25 14:39:20,16.24,27.01,16.768,8.429,PID,20.0
2025-07-25 14:39:22,16.1,26.19,7.96,8.429,PID,20.0
2025-07-25 14:39:23,16.04,24.99,13.909,8.214,NN_SLOW,86.075
2025-07-25 14:39:24,15.91,24.7,10.982,9.936,PID,20.0
2025-07-25 14:39:25,15.96,29.65,9.029,9.935,NN_FAST,87.888
2025-07-25 14:39:27,15.99,25.26,6.604,9.936,PID,20.0
2025-07-25 14:39:28,16.01,25.43,17.091,9.78,PID,20.0
2025-07-25 14:39:29,16.21,27.68,20.31,10.697,NN_SLOW,80.523
2025-07-25 14:39:30,16.12,26.43,10.75,8.911,PID,20.0
2025-07-25 14:39:32,15.93,24.81,17.192,8.872,NN_SLOW,87.33
2025-07-25 14:39:33,16.05,26.07,11.486,7.295,PID,20.0
2025-07-25 14:39:34,15.95,25.32,14.84,8.848,PID,20.0
2025-07-25 14:39:35,15.98,32.99,16.731,8.892,NN_FAST,85.346
2025-07-25 14:39:37,16.13,26.96,16.677,8.877,PID,20.0
2025-07-25 14:39:38,16.0,25.88,9.657,8.877,NN_SLOW,87.576
2025-07-25 14:39:39,16.03,26.36,7.532,8.877,PID,20.0
2025-07-25 14:39:40,15.9,25.0,22.165,8.872,NN_SLOW,84.165
2025-07-25 14:39:42,15.88,25.09,17.755,9.541,PID,20.0
2025-07-25 14:39:43,16.02,26.12,14.648,11.139,PID,20.0
2025-07-25 14:39:44,15.94,32.76,9.447,9.587,NN_FAST,87.146
2025-07-25 14:39:45,15.99,25.82,17.347,11.156,PID,20.0
2025-07-25 14:39:47,15.96,25.51,15.759,11.333,PID,20.0
2025-07-25 14:39:48,16.16,27.31,17.479,11.422,PID,20.0
2025-07-25 14:39:49,15.9,25.0,9.6,9.715,PID,20.0
2025-07-25 14:39:50,16.12,27.06,6.165,13.31,PID,20.0
