Timestamp,Temperature (C),Duty Cycle (%),Latency (ms),Power (W),Model,Confidence (%)
2025-07-25 13:24:43,21.02,45.1,16.546,16.285,NN_FAST,73.311
2025-07-25 13:24:44,20.79,100,14.433,17.824,PID,20.0
2025-07-25 13:24:46,20.89,44.9,11.816,16.066,NN_FAST,52.688
2025-07-25 13:24:47,20.61,41.49,16.148,16.105,NN_FAST,65.453
2025-07-25 13:24:48,20.55,39.42,13.842,15.988,NN_FAST,60.006
2025-07-25 13:24:49,20.42,39.73,6.25,19.59,NN_FAST,66.272
2025-07-25 13:24:50,20.4,48.91,17.555,19.62,NN_FAST,61.461
2025-07-25 13:24:52,20.24,44.65,17.2,19.624,NN_FAST,89.8
2025-07-25 13:24:53,20.22,44.73,13.53,20.054,NN_FAST,67.451
2025-07-25 13:24:54,20.04,47.4,10.215,18.37,NN_FAST,54.763
2025-07-25 13:24:55,19.96,44.21,8.853,16.667,NN_FAST,77.837
2025-07-25 13:24:56,20.07,41.61,16.541,14.981,NN_FAST,48.392
2025-07-25 13:24:58,19.75,33.98,15.227,16.783,NN_FAST,77.373
2025-07-25 13:24:59,19.68,37.9,10.422,16.706,NN_FAST,66.12
2025-07-25 13:25:00,19.64,39.71,16.933,16.715,NN_FAST,56.97
2025-07-25 13:25:01,19.58,36.65,14.334,14.913,NN_FAST,97.613
2025-07-25 13:25:03,19.45,33.69,6.225,12.946,NN_FAST,59.632
2025-07-25 13:25:04,19.4,33.49,11.319,14.78,NN_FAST,83.478
2025-07-25 13:25:05,19.41,34.61,16.275,14.315,NN_FAST,90.97
2025-07-25 13:25:06,19.3,31.08,16.738,16.079,NN_FAST,63.79
2025-07-25 13:25:07,19.23,34.1,16.844,17.704,NN_FAST,71.9
2025-07-25 13:25:09,19.04,36.96,6.231,19.393,NN_FAST,56.492
2025-07-25 13:25:10,19.16,46.66,17.352,19.438,NN_FAST,73.836
2025-07-25 13:25:11,18.87,41.07,17.285,19.47,NN_FAST,68.571
2025-07-25 13:25:12,18.86,41.18,16.032,19.411,NN_FAST,59.34
2025-07-25 13:25:14,18.82,41.61,16.439,19.243,NN_FAST,69.205
2025-07-25 13:25:15,18.64,40.53,11.406,19.243,NN_FAST,61.791
2025-07-25 13:25:16,18.64,43.24,8.107,19.222,NN_FAST,64.301
2025-07-25 13:25:17,18.67,44.76,6.919,17.514,NN_FAST,90.396
2025-07-25 13:25:19,18.61,40.51,11.898,17.613,NN_FAST,89.962
2025-07-25 13:25:20,18.5,38.19,14.758,17.884,NN_FAST,78.015
2025-07-25 13:25:21,18.52,37.43,10.912,17.881,NN_FAST,86.491
2025-07-25 13:25:22,18.51,39.47,8.356,19.616,NN_FAST,76.343
2025-07-25 13:25:24,18.22,44.9,13.731,19.675,NN_FAST,72.724
2025-07-25 13:25:25,18.23,42.26,11.069,19.685,NN_FAST,63.864
2025-07-25 13:25:26,18.06,43.36,8.325,21.638,NN_FAST,61.332
2025-07-25 13:25:27,18.33,50.45,17.086,23.4,NN_FAST,89.056
2025-07-25 13:25:29,18.16,51.44,13.258,21.557,NN_FAST,75.931
2025-07-25 13:25:30,18.15,47.51,17.299,23.289,NN_FAST,65.528
2025-07-25 13:25:31,18.14,51.37,14.945,23.241,NN_FAST,81.14
2025-07-25 13:25:32,17.94,50.77,17.098,23.374,NN_FAST,84.879
2025-07-25 13:25:33,17.77,52.06,15.122,21.712,NN_FAST,65.645
2025-07-25 13:25:35,17.99,46.58,16.879,19.895,NN_FAST,63.97
2025-07-25 13:25:36,17.88,43.44,16.684,19.945,NN_FAST,80.812
2025-07-25 13:25:37,17.81,43.54,6.24,21.755,NN_FAST,73.526
2025-07-25 13:25:38,17.77,50.38,6.496,21.751,NN_FAST,90.99
2025-07-25 13:25:40,17.52,49.85,16.876,21.847,NN_FAST,83.187
2025-07-25 13:25:41,17.36,48.97,9.376,23.695,NN_FAST,65.212
2025-07-25 13:25:42,17.42,53.85,14.88,23.689,NN_FAST,76.293
2025-07-25 13:25:43,17.39,51.8,10.206,25.464,NN_FAST,51.963
2025-07-25 13:25:45,17.38,58.19,11.969,23.889,NN_FAST,79.468
2025-07-25 13:25:46,17.22,52.56,15.333,23.736,NN_FAST,60.704
2025-07-25 13:25:47,17.35,52.33,13.703,22.875,NN_FAST,75.493
2025-07-25 13:25:48,17.33,49.11,8.508,21.062,NN_FAST,75.486
2025-07-25 13:25:50,17.45,47.17,6.232,21.05,NN_FAST,64.617
2025-07-25 13:25:51,17.11,47.33,10.497,21.05,NN_FAST,95.206
2025-07-25 13:25:52,17.05,45.18,12.395,21.031,NN_FAST,70.142
2025-07-25 13:25:53,17.19,44.43,17.241,19.357,NN_FAST,56.616
2025-07-25 13:25:55,17.06,43.84,11.542,21.219,NN_FAST,83.118
2025-07-25 13:25:56,16.98,44.94,15.683,19.587,NN_FAST,84.76
2025-07-25 13:25:57,16.98,43.37,13.484,20.834,NN_FAST,61.593
2025-07-25 13:25:58,16.89,44.86,12.56,20.775,NN_FAST,81.015
2025-07-25 13:25:59,16.9,44.0,8.842,19.87,NN_FAST,61.812
2025-07-25 13:26:01,16.8,42.28,14.696,21.544,NN_FAST,63.103
2025-07-25 13:26:02,16.71,47.75,14.286,19.723,NN_FAST,83.289
2025-07-25 13:26:03,16.8,42.97,16.564,17.958,NN_FAST,70.595
2025-07-25 13:26:04,16.81,40.45,12.372,16.119,NN_FAST,82.113
2025-07-25 13:26:06,16.65,35.11,15.184,15.819,NN_FAST,66.501
2025-07-25 13:26:07,16.8,35.83,8.402,15.936,NN_FAST,71.745
2025-07-25 13:26:08,16.53,33.97,6.223,13.98,NN_FAST,82.83
2025-07-25 13:26:09,16.66,31.82,17.389,14.05,NN_FAST,96.864
2025-07-25 13:26:11,16.47,35.37,16.744,14.085,NN_FAST,77.241
2025-07-25 13:26:12,16.34,35.43,16.68,15.696,NN_FAST,71.827
2025-07-25 13:26:13,16.73,36.7,6.229,17.595,NN_FAST,67.841
2025-07-25 13:26:14,16.35,38.56,14.341,17.652,NN_FAST,79.467
2025-07-25 13:26:16,16.52,39.06,8.407,15.835,NN_FAST,58.958
2025-07-25 13:26:17,16.51,33.76,13.037,17.642,NN_FAST,62.547
2025-07-25 13:26:18,16.64,37.91,6.242,19.598,NN_FAST,57.225
2025-07-25 13:26:19,16.36,42.43,10.181,17.648,NN_FAST,92.496
2025-07-25 13:26:21,16.47,36.81,17.044,19.3,NN_FAST,77.059
2025-07-25 13:26:22,16.34,44.8,14.858,19.235,NN_FAST,76.767
2025-07-25 13:26:23,16.37,42.98,15.253,19.198,NN_FAST,70.926
2025-07-25 13:26:24,16.42,43.1,17.011,19.498,NN_FAST,70.571
2025-07-25 13:26:25,16.32,45.28,6.246,19.494,NN_FAST,93.299
2025-07-25 13:26:27,16.22,42.11,13.138,19.387,NN_FAST,71.036
2025-07-25 13:26:28,16.47,41.88,15.406,21.332,NN_FAST,75.955
2025-07-25 13:26:29,16.18,48.7,14.262,19.526,NN_FAST,56.502
2025-07-25 13:26:30,16.34,43.28,17.373,17.676,NN_FAST,70.146
2025-07-25 13:26:32,16.26,41.7,14.689,17.602,NN_FAST,81.365
2025-07-25 13:26:33,15.92,41.07,12.148,17.607,NN_FAST,87.397
2025-07-25 13:26:34,16.12,38.99,6.238,19.474,NN_FAST,59.541
2025-07-25 13:26:35,16.06,41.95,13.676,19.469,NN_FAST,61.0
2025-07-25 13:26:37,16.11,43.11,16.711,19.48,NN_FAST,51.529
2025-07-25 13:26:38,16.14,45.34,16.832,17.789,NN_FAST,64.92
2025-07-25 13:26:39,16.03,42.27,15.015,17.819,NN_FAST,76.995
2025-07-25 13:26:40,15.77,42.06,14.425,17.591,NN_FAST,95.529
2025-07-25 13:26:42,16.05,40.5,17.322,19.302,NN_FAST,85.378
2025-07-25 13:26:43,15.9,45.79,17.548,19.412,NN_FAST,65.92
2025-07-25 13:26:44,15.77,46.44,16.782,19.502,NN_FAST,74.078
2025-07-25 13:26:45,15.78,46.06,6.257,21.41,NN_FAST,83.254
2025-07-25 13:26:47,15.77,45.63,10.927,19.52,NN_FAST,57.812
2025-07-25 13:26:48,15.86,42.08,17.048,19.67,NN_FAST,60.751
2025-07-25 13:26:49,15.98,46.31,13.186,21.334,NN_FAST,67.998
2025-07-25 13:26:50,15.74,47.8,14.472,21.423,NN_FAST,57.261
2025-07-25 13:26:52,15.79,48.89,18.577,21.463,NN_FAST,72.272
2025-07-25 13:26:53,15.8,52.03,15.797,21.682,NN_FAST,69.233
2025-07-25 13:26:54,15.86,50.38,13.239,21.874,NN_FAST,60.203
2025-07-25 13:26:55,15.75,49.11,11.299,20.042,NN_FAST,67.027
2025-07-25 13:26:56,15.53,44.13,11.37,21.848,NN_FAST,76.958
2025-07-25 13:26:58,15.78,47.61,10.196,20.04,NN_FAST,85.729
2025-07-25 13:26:59,15.74,42.82,17.075,20.086,NN_FAST,65.864
2025-07-25 13:27:00,15.66,47.88,16.829,20.058,NN_FAST,75.962
2025-07-25 13:27:01,15.61,47.72,17.108,18.51,NN_FAST,73.217
2025-07-25 13:27:03,15.37,3.18,9.265,17.956,PID,20.0
2025-07-25 13:27:04,15.6,39.46,16.781,18.141,NN_FAST,77.296
2025-07-25 13:27:05,15.44,0,14.224,16.204,PID,20.0
2025-07-25 13:27:06,15.62,39.55,14.926,16.143,NN_FAST,68.718
2025-07-25 13:27:07,15.58,39.97,11.938,19.71,NN_FAST,52.201
2025-07-25 13:27:09,15.41,0,13.72,16.133,PID,20.0
2025-07-25 13:27:10,15.66,39.03,6.215,14.376,NN_FAST,55.518
2025-07-25 13:27:11,15.64,31.95,17.259,14.21,NN_FAST,74.643
2025-07-25 13:27:12,15.67,38.03,14.087,14.059,NN_FAST,62.043
2025-07-25 13:27:14,15.54,36.36,11.048,15.591,NN_FAST,79.772
2025-07-25 13:27:15,15.63,36.71,10.268,15.926,NN_FAST,79.41
2025-07-25 13:27:16,15.75,36.39,16.776,15.767,NN_FAST,69.054
2025-07-25 13:27:17,15.74,39.96,17.615,17.443,NN_FAST,62.405
2025-07-25 13:27:18,15.45,0,8.918,15.632,PID,20.0
2025-07-25 13:27:20,15.78,35.05,13.947,13.75,NN_FAST,66.255
2025-07-25 13:27:21,15.74,35.16,11.946,16.397,NN_FAST,88.682
2025-07-25 13:27:22,15.77,38.04,16.761,18.065,NN_FAST,85.159
2025-07-25 13:27:23,15.75,43.53,16.44,18.415,NN_FAST,79.304
2025-07-25 13:27:25,15.47,0,14.071,16.737,PID,20.0
2025-07-25 13:27:26,15.85,39.58,45.931,14.84,NN_FAST,53.001
2025-07-25 13:27:27,15.88,56.52,14.915,15.059,NN_FAST,76.381
2025-07-25 13:27:28,15.95,37.11,15.729,15.107,NN_FAST,52.524
2025-07-25 13:27:30,15.75,38.3,14.662,15.179,NN_FAST,73.741
2025-07-25 13:27:31,15.91,37.3,7.091,15.149,NN_FAST,82.394
2025-07-25 13:27:32,15.82,33.12,12.049,16.467,NN_FAST,79.991
2025-07-25 13:27:33,15.75,38.27,17.371,15.477,NN_FAST,93.209
2025-07-25 13:27:35,15.73,39.91,9.338,13.81,NN_FAST,74.846
2025-07-25 13:27:36,15.65,32.85,16.698,13.553,NN_FAST,70.314
2025-07-25 13:27:37,15.81,36.23,16.731,15.331,NN_FAST,74.565
2025-07-25 13:27:38,15.65,39.53,16.7,15.355,NN_FAST,54.759
2025-07-25 13:27:40,15.89,38.82,17.082,15.903,NN_FAST,50.409
2025-07-25 13:27:41,15.87,39.96,16.754,15.806,NN_FAST,58.153
2025-07-25 13:27:42,15.63,40.36,12.22,15.728,NN_FAST,69.369
2025-07-25 13:27:43,15.81,37.04,10.391,15.728,NN_FAST,65.868
2025-07-25 13:27:44,15.78,36.07,7.995,16.306,NN_FAST,53.581
2025-07-25 13:27:46,15.78,35.58,17.346,16.251,NN_FAST,80.169
2025-07-25 13:27:47,15.8,40.87,17.056,18.072,NN_FAST,82.019
2025-07-25 13:27:48,15.88,43.29,17.557,18.195,NN_FAST,70.438
2025-07-25 13:27:49,15.79,44.07,18.174,18.114,NN_FAST,57.883
2025-07-25 13:27:51,15.56,45.03,7.935,16.418,NN_FAST,78.474
2025-07-25 13:27:52,15.62,36.23,8.341,13.903,NN_FAST,74.995
2025-07-25 13:27:53,15.47,0,14.3,12.155,PID,20.0
2025-07-25 13:27:54,15.83,33.69,10.014,10.485,NN_FAST,88.925
2025-07-25 13:27:56,15.52,31.44,10.367,12.096,NN_FAST,73.766
2025-07-25 13:27:57,15.76,31.53,6.23,12.089,NN_FAST,63.715
2025-07-25 13:27:58,15.69,29.25,15.478,12.255,NN_FAST,78.887
2025-07-25 13:27:59,15.93,34.02,11.008,14.03,NN_FAST,82.265
2025-07-25 13:28:00,15.7,34.01,12.796,15.837,NN_FAST,57.499
2025-07-25 13:28:02,15.65,38.04,7.176,14.139,NN_FAST,66.913
2025-07-25 13:28:03,15.67,32.05,8.627,14.139,NN_FAST,74.187
2025-07-25 13:28:04,15.77,32.58,16.827,15.738,NN_FAST,80.066
2025-07-25 13:28:05,15.76,39.88,15.087,17.56,NN_FAST,63.16
2025-07-25 13:28:07,15.68,42.0,16.353,19.215,NN_FAST,77.666
2025-07-25 13:28:08,15.58,45.64,50.66,19.361,NN_FAST,55.291
2025-07-25 13:28:09,15.65,71.19,17.294,17.851,NN_FAST,66.64
2025-07-25 13:28:10,15.6,43.96,16.76,17.791,NN_FAST,85.599
2025-07-25 13:28:12,15.66,43.39,8.824,17.776,NN_FAST,72.534
2025-07-25 13:28:13,15.64,38.8,6.421,14.188,NN_FAST,81.014
2025-07-25 13:28:14,15.58,31.98,6.232,17.759,NN_FAST,78.716
2025-07-25 13:28:15,15.46,0,14.182,17.759,PID,20.0
2025-07-25 13:28:17,15.78,41.46,12.451,18.898,NN_FAST,79.738
2025-07-25 13:28:18,15.58,42.84,16.666,18.881,NN_FAST,68.71
2025-07-25 13:28:19,15.57,45.33,12.814,18.925,NN_FAST,58.853
2025-07-25 13:28:20,15.65,42.88,16.048,19.049,NN_FAST,61.735
2025-07-25 13:28:21,15.62,45.06,10.4,18.862,NN_FAST,80.149
2025-07-25 13:28:23,15.58,41.62,10.742,17.153,NN_FAST,77.39
2025-07-25 13:28:24,15.71,38.72,13.093,15.297,NN_FAST,56.978
2025-07-25 13:28:25,15.52,37.78,13.178,17.055,NN_FAST,76.205
2025-07-25 13:28:26,15.5,40.63,17.079,15.319,NN_FAST,74.833
2025-07-25 13:28:28,15.64,39.75,17.336,17.143,NN_FAST,90.015
2025-07-25 13:28:29,15.64,42.77,10.203,16.268,NN_FAST,79.997
2025-07-25 13:28:30,15.54,37.55,17.53,16.241,NN_FAST,57.886
2025-07-25 13:28:31,15.61,41.57,16.731,16.244,NN_FAST,69.189
2025-07-25 13:28:33,15.36,0,6.244,17.932,PID,20.0
2025-07-25 13:28:34,15.63,38.62,14.498,18.644,NN_FAST,68.134
2025-07-25 13:28:35,15.44,0,14.229,18.644,PID,20.0
2025-07-25 13:28:36,15.69,43.16,13.348,18.796,NN_FAST,76.822
2025-07-25 13:28:37,15.57,43.25,10.713,18.888,NN_FAST,76.375
2025-07-25 13:28:39,15.6,41.76,9.824,18.785,NN_FAST,96.473
2025-07-25 13:28:40,15.67,40.87,14.943,18.818,NN_FAST,84.063
2025-07-25 13:28:41,15.56,44.23,17.489,18.846,NN_FAST,81.185
2025-07-25 13:28:42,15.78,45.07,14.256,18.93,NN_FAST,77.862
2025-07-25 13:28:44,15.64,43.78,12.647,18.937,NN_FAST,74.878
2025-07-25 13:28:45,15.59,42.99,13.517,17.143,NN_FAST,85.761
2025-07-25 13:28:46,15.67,40.46,7.751,18.126,NN_FAST,54.956
2025-07-25 13:28:47,15.66,38.67,13.746,19.818,NN_FAST,66.219
2025-07-25 13:28:49,15.65,44.84,8.989,21.674,NN_FAST,70.076
2025-07-25 13:28:50,15.41,0,43.581,19.825,PID,20.0
2025-07-25 13:28:51,15.75,66.85,17.563,20.169,NN_FAST,80.355
2025-07-25 13:28:52,15.65,48.46,17.136,20.23,NN_FAST,74.465
2025-07-25 13:28:53,15.61,48.34,12.182,20.105,NN_FAST,73.316
2025-07-25 13:28:55,15.62,44.47,6.237,18.243,NN_FAST,58.088
2025-07-25 13:28:56,15.49,0,14.306,16.533,PID,20.0
2025-07-25 13:28:57,15.8,39.54,15.139,17.064,NN_FAST,84.328
2025-07-25 13:28:58,15.67,41.26,13.553,15.19,NN_FAST,62.439
2025-07-25 13:28:59,15.66,37.44,12.99,15.349,NN_FAST,79.099
2025-07-25 13:29:01,15.68,37.28,10.567,15.197,NN_FAST,83.439
2025-07-25 13:29:02,15.78,35.33,16.066,16.907,NN_FAST,66.682
2025-07-25 13:29:03,15.71,41.45,14.967,16.655,NN_FAST,56.267
2025-07-25 13:29:04,15.58,40.79,17.074,16.598,NN_FAST,68.881
2025-07-25 13:29:06,15.6,41.89,7.523,14.832,NN_FAST,82.028
2025-07-25 13:29:07,15.61,33.52,9.524,14.833,NN_FAST,66.216
2025-07-25 13:29:08,15.81,34.06,15.27,16.678,NN_FAST,66.035
2025-07-25 13:29:09,15.76,40.46,9.939,17.957,NN_FAST,68.062
2025-07-25 13:29:11,15.74,39.42,12.273,19.841,NN_FAST,80.023
2025-07-25 13:29:12,15.64,44.04,14.22,19.734,NN_FAST,74.214
2025-07-25 13:29:13,15.69,44.86,16.832,17.936,NN_FAST,62.985
2025-07-25 13:29:14,15.59,43.86,13.256,17.958,NN_FAST,82.497
2025-07-25 13:29:16,15.6,41.79,15.535,17.95,NN_FAST,70.637
2025-07-25 13:29:17,15.56,43.24,17.135,18.004,NN_FAST,60.486
2025-07-25 13:29:18,15.45,0,6.206,18.004,PID,20.0
2025-07-25 13:29:19,15.69,38.83,17.294,19.916,NN_FAST,60.225
2025-07-25 13:29:20,15.52,47.88,16.929,19.79,NN_FAST,75.777
2025-07-25 13:29:22,15.49,0,14.446,16.207,PID,20.0
2025-07-25 13:29:23,15.76,39.25,18.308,14.396,NN_FAST,87.295
2025-07-25 13:29:24,15.68,38.92,16.897,14.487,NN_FAST,64.172
2025-07-25 13:29:25,15.78,37.92,10.489,14.415,NN_FAST,64.767
2025-07-25 13:29:26,15.57,34.72,16.963,14.492,NN_FAST,58.587
2025-07-25 13:29:28,15.67,38.31,17.189,14.348,NN_FAST,83.471
2025-07-25 13:29:29,15.66,38.25,17.357,14.222,NN_FAST,65.917
2025-07-25 13:29:30,15.47,0,14.233,14.222,PID,20.0
2025-07-25 13:29:31,15.72,36.13,16.939,14.074,NN_FAST,76.491
2025-07-25 13:29:33,15.7,37.55,9.239,15.925,NN_FAST,76.956
2025-07-25 13:29:34,15.73,35.85,6.254,19.497,NN_FAST,93.486
2025-07-25 13:29:35,15.78,41.76,16.849,19.517,NN_FAST,68.128
2025-07-25 13:29:36,15.65,46.37,17.142,19.448,NN_FAST,84.522
2025-07-25 13:29:38,15.9,46.0,17.025,19.603,NN_FAST,64.945
2025-07-25 13:29:39,15.81,46.43,6.649,17.794,NN_FAST,76.5
2025-07-25 13:29:40,15.6,38.04,13.701,17.962,NN_FAST,77.812
2025-07-25 13:29:41,15.75,41.59,11.248,17.89,NN_FAST,62.784
2025-07-25 13:29:42,15.76,40.03,13.241,17.891,NN_FAST,67.035
2025-07-25 13:29:44,15.58,41.72,10.462,17.862,NN_FAST,78.159
2025-07-25 13:29:45,15.57,40.12,17.502,16.242,NN_FAST,71.484
2025-07-25 13:29:46,15.63,41.47,11.863,13.519,NN_FAST,67.847
2025-07-25 13:29:47,15.45,0,13.443,11.727,PID,20.0
2025-07-25 13:29:49,15.73,33.35,17.03,11.661,NN_FAST,83.008
2025-07-25 13:29:50,15.7,35.71,17.66,11.542,NN_FAST,56.344
2025-07-25 13:29:51,15.76,35.78,16.988,13.354,NN_FAST,82.342
2025-07-25 13:29:52,15.58,37.31,12.206,13.316,NN_FAST,47.065
2025-07-25 13:29:54,15.75,33.48,10.518,13.256,NN_FAST,76.556
2025-07-25 13:29:55,15.7,32.6,6.256,16.842,NN_FAST,77.628
2025-07-25 13:29:56,15.62,36.49,6.233,15.107,NN_FAST,86.948
2025-07-25 13:29:57,15.72,33.23,12.786,14.888,NN_FAST,75.44
2025-07-25 13:29:58,15.49,0,10.633,14.039,PID,20.0
2025-07-25 13:30:00,15.79,33.52,17.384,15.776,NN_FAST,55.274
2025-07-25 13:30:01,15.75,40.31,9.76,15.77,NN_FAST,76.989
2025-07-25 13:30:02,15.73,35.91,17.412,15.753,NN_FAST,74.12
2025-07-25 13:30:03,15.67,40.54,6.328,17.522,NN_FAST,72.775
2025-07-25 13:30:05,15.56,37.71,9.143,17.396,NN_FAST,84.59
2025-07-25 13:30:06,15.53,38.75,15.462,17.469,NN_FAST,74.119
2025-07-25 13:30:07,15.76,41.8,13.158,15.713,NN_FAST,77.728
2025-07-25 13:30:08,15.59,38.26,13.477,17.352,NN_FAST,59.06
2025-07-25 13:30:09,15.63,40.88,6.236,15.621,NN_FAST,62.576
2025-07-25 13:30:11,15.72,34.23,15.207,17.494,NN_FAST,77.76
2025-07-25 13:30:12,15.65,42.03,8.22,15.756,NN_FAST,83.444
2025-07-25 13:30:13,15.47,0,14.189,14.063,PID,20.0
2025-07-25 13:30:14,15.8,35.6,10.346,13.969,NN_FAST,84.467
2025-07-25 13:30:16,15.51,34.13,17.33,12.066,NN_FAST,84.795
2025-07-25 13:30:17,15.71,36.13,26.702,12.181,NN_FAST,67.935
2025-07-25 13:30:18,15.63,42.43,7.62,14.021,NN_FAST,55.07
2025-07-25 13:30:19,15.68,32.09,9.702,12.19,NN_FAST,63.72
2025-07-25 13:30:21,15.59,31.98,17.142,12.198,NN_FAST,81.372
2025-07-25 13:30:22,15.85,35.4,6.216,12.198,NN_FAST,70.23
2025-07-25 13:30:23,15.5,30.21,15.463,11.966,NN_FAST,73.259
2025-07-25 13:30:24,15.74,34.72,6.238,15.544,NN_FAST,67.913
2025-07-25 13:30:25,15.67,34.03,10.771,19.127,NN_FAST,56.147
2025-07-25 13:30:27,15.47,0,12.466,17.49,PID,20.0
2025-07-25 13:30:28,15.78,40.03,16.694,17.548,NN_FAST,62.579
2025-07-25 13:30:29,15.79,42.55,15.633,17.378,NN_FAST,53.482
2025-07-25 13:30:30,15.71,41.92,16.211,15.621,NN_FAST,67.588
2025-07-25 13:30:32,15.8,39.21,16.695,17.241,NN_FAST,71.601
2025-07-25 13:30:33,15.64,42.53,39.544,15.594,NN_FAST,100.0
2025-07-25 13:30:34,15.63,54.0,15.974,17.571,NN_FAST,77.059
2025-07-25 13:30:35,15.58,42.83,17.053,17.651,NN_FAST,84.53
2025-07-25 13:30:37,15.76,43.03,13.194,17.667,NN_FAST,74.466
2025-07-25 13:30:38,15.68,41.06,11.177,15.871,NN_FAST,75.796
2025-07-25 13:30:39,15.63,37.22,16.712,17.673,NN_FAST,65.377
2025-07-25 13:30:40,15.64,43.24,12.646,17.758,NN_FAST,67.272
2025-07-25 13:30:41,15.58,41.18,16.876,18.0,NN_FAST,66.916
2025-07-25 13:30:43,15.51,44.25,13.58,19.775,NN_FAST,74.758
2025-07-25 13:30:44,15.56,44.95,16.92,19.962,NN_FAST,67.626
2025-07-25 13:30:45,15.66,47.47,13.237,21.706,NN_FAST,70.724
2025-07-25 13:30:46,15.62,48.94,11.087,23.312,NN_FAST,63.982
2025-07-25 13:30:48,15.59,51.2,13.2,23.412,NN_FAST,56.051
2025-07-25 13:30:49,15.62,52.95,16.77,21.717,NN_FAST,72.78
2025-07-25 13:30:50,15.34,0,14.093,19.93,PID,20.0
2025-07-25 13:30:51,15.61,45.37,16.74,20.119,NN_FAST,73.888
2025-07-25 13:30:52,15.39,0,13.824,18.298,PID,20.0
